"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=1 Ack=1 Win=6432 Len=1460"
"2","0.000000000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=1461 Win=8760 Len=0"
"3","0.031250000","70.27.127.185","81.131.67.131","Gnutella","93",""
"4","0.046875000","81.131.67.131","38.115.4.204","TCP","110","2667  >  21284 [PSH, ACK] Seq=1 Ack=1 Win=7482 Len=56"
"5","0.156250000","81.131.67.131","70.27.127.185","TCP","54","2094  >  6346 [ACK] Seq=1 Ack=40 Win=7886 Len=0"
"6","0.312500000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=1461 Ack=1 Win=6432 Len=1460"
"7","0.312500000","213.19.160.190","81.131.67.131","TCP","62","80  >  2810 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM"
"8","0.312500000","81.131.67.131","213.19.160.190","TCP","54","2810  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"9","0.328125000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=2921 Win=8760 Len=0"
"10","0.343750000","81.131.67.131","213.19.160.190","HTTP","354","GET /msdownload/update/v5/psf/windowsxp-sp2-x86fre-usa-2180_056b2b38baf5620be85ddd58141b073bc0b06a1d.psf HTTP/1.1 "
"11","0.390625000","38.115.4.204","81.131.67.131","TCP","392","21284  >  2667 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=338"
"12","0.390625000","81.131.67.131","38.115.4.204","TCP","54","2667  >  21284 [ACK] Seq=57 Ack=339 Win=8760 Len=0"
"13","0.671875000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [PSH, ACK] Seq=2921 Ack=1 Win=6432 Len=1460"
"14","0.671875000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=4381 Win=8760 Len=0"
"15","0.703125000","200.158.81.150","81.131.67.131","ICMP","70","Destination unreachable (Port unreachable)"
"16","0.703125000","142.68.189.57","81.131.67.131","Gnutella","90",""
"17","0.703125000","81.131.67.131","24.43.167.12","UDP","61","41730  >  6346 Len=19"
"18","0.718750000","81.131.67.131","81.247.65.177","UDP","61","41730  >  6346 Len=19"
"19","0.718750000","24.102.197.177","81.131.67.131","UDP","50","4917  >  41730 Len=8"
"20","0.718750000","81.131.67.131","83.117.6.35","UDP","61","41730  >  6346 Len=19"
"21","0.734375000","81.131.67.131","195.130.143.128","UDP","61","41730  >  6346 Len=19"
"22","0.750000000","81.131.67.131","212.194.202.220","UDP","61","41730  >  6346 Len=19"
"23","0.765625000","81.131.67.131","207.148.176.7","UDP","61","41730  >  6346 Len=19"
"24","0.781250000","81.131.67.131","62.193.101.150","UDP","61","41730  >  6346 Len=19"
"25","0.796875000","81.131.67.131","212.129.214.254","UDP","61","41730  >  6346 Len=19"
"26","0.796875000","81.131.67.131","172.177.184.179","UDP","61","41730  >  6346 Len=19"
"27","0.812500000","81.131.67.131","172.186.173.245","UDP","61","41730  >  6346 Len=19"
"28","0.828125000","81.131.67.131","207.216.13.37","UDP","61","41730  >  6346 Len=19"
"29","0.843750000","81.131.67.131","82.44.146.72","UDP","61","41730  >  34087 Len=19"
"30","0.921875000","81.131.67.131","142.68.189.57","TCP","54","1595  >  6346 [ACK] Seq=1 Ack=37 Win=8830 Len=0"
"31","1.015625000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=4381 Ack=1 Win=6432 Len=1460"
"32","1.015625000","68.186.167.166","81.131.67.131","UDP","50","13778  >  41730 Len=8"
"33","1.015625000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=5841 Win=8760 Len=0"
"34","1.296875000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=5841 Ack=1 Win=6432 Len=1460"
"35","1.296875000","68.34.169.230","81.131.67.131","TCP","82","6346  >  2433 [PSH, ACK] Seq=1 Ack=1 Win=64332 Len=28 [TCP segment of a reassembled PDU]"
"36","1.296875000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=7301 Win=8760 Len=0"
"37","1.468750000","81.131.67.131","68.34.169.230","TCP","54","2433  >  6346 [ACK] Seq=1 Ack=29 Win=8016 Len=0"
"38","1.593750000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=7301 Ack=1 Win=6432 Len=1460"
"39","1.593750000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=8761 Win=8760 Len=0"
"40","1.875000000","81.131.67.131","85.96.110.115","UDP","61","41730  >  6346 Len=19"
"41","1.875000000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=8761 Ack=1 Win=6432 Len=1460"
"42","1.875000000","81.131.67.131","83.112.25.172","UDP","61","41730  >  6346 Len=19"
"43","1.890625000","81.131.67.131","24.11.146.28","UDP","54","41730  >  17342 Len=12"
"44","1.906250000","70.27.127.185","81.131.67.131","Gnutella","89",""
"45","1.906250000","38.115.4.204","81.131.67.131","TCP","54","21284  >  2667 [ACK] Seq=339 Ack=57 Win=65479 Len=0"
"46","1.906250000","81.131.67.131","68.186.167.166","UDP","550","41730  >  13778 Len=508"
"47","1.937500000","213.19.160.190","81.131.67.131","TCP","54","80  >  2810 [ACK] Seq=1 Ack=301 Win=6432 Len=0"
"48","1.937500000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=10221 Win=8760 Len=0"
"49","1.953125000","81.131.67.131","38.115.4.204","TCP","62","2667  >  21284 [PSH, ACK] Seq=57 Ack=339 Win=8760 Len=8"
"50","1.953125000","81.131.67.131","68.45.204.224","UDP","75","6348  >  6346 Len=33"
"51","1.968750000","213.19.160.190","81.131.67.131","TCP","353","80  >  2810 [PSH, ACK] Seq=1 Ack=301 Win=6432 Len=299 [TCP segment of a reassembled PDU]"
"52","2.125000000","81.131.67.131","213.19.160.190","TCP","54","2810  >  80 [ACK] Seq=301 Ack=300 Win=8461 Len=0"
"53","2.125000000","81.131.67.131","70.27.127.185","TCP","54","2094  >  6346 [ACK] Seq=1 Ack=75 Win=7851 Len=0"
"54","2.265625000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=10221 Ack=1 Win=6432 Len=1460"
"55","2.265625000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=11681 Win=8760 Len=0"
"56","2.343750000","213.19.160.190","81.131.67.131","TCP","370","80  >  2810 [PSH, ACK] Seq=300 Ack=301 Win=6432 Len=316 [TCP segment of a reassembled PDU]"
"57","2.562500000","81.131.67.131","213.19.160.190","TCP","54","2810  >  80 [ACK] Seq=301 Ack=616 Win=8145 Len=0"
"58","2.609375000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [PSH, ACK] Seq=11681 Ack=1 Win=6432 Len=1460"
"59","2.609375000","142.68.189.57","81.131.67.131","Gnutella","87",""
"60","2.609375000","81.131.67.131","210.146.64.4","TCP","54","2727  >  80 [ACK] Seq=1 Ack=13141 Win=8760 Len=0"
"61","2.781250000","81.131.67.131","142.68.189.57","TCP","54","1595  >  6346 [ACK] Seq=1 Ack=70 Win=8797 Len=0"
"62","2.796875000","81.131.67.131","213.120.62.99","DNS","83","Standard query 0x006a AAAA ftp.ipv6.uni-leipzig.de"
"63","2.906250000","81.131.67.131","82.10.189.102","UDP","61","41730  >  6346 Len=19"
"64","2.906250000","210.146.64.4","81.131.67.131","TCP","1514","80  >  2727 [ACK] Seq=13141 Ack=1 Win=6432 Len=1460"
"65","2.906250000","81.131.67.131","62.203.155.212","UDP","61","41730  >  6346 Len=19"
"66","2.921875000","81.131.67.131","83.132.177.64","UDP","61","41730  >  6346 Len=19"
"67","2.937500000","68.34.169.230","81.131.67.131","TCP","78","6346  >  2433 [PSH, ACK] Seq=29 Ack=1 Win=64332 Len=24 [TCP segment of a reassembled PDU]"
"68","2.937500000","81.131.67.131","68.186.167.166","UDP","550","41730  >  13778 Len=508"
