"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2062, seq=1/256, ttl=64 (reply in 2)"
"2","0.035269674","8.8.8.8","192.168.200.21","ICMP","98","Echo (ping) reply    id=0x2062, seq=1/256, ttl=117 (request in 1)"
"3","1.000652839","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2062, seq=2/512, ttl=64 (reply in 4)"
"4","1.032566572","8.8.8.8","192.168.200.21","ICMP","98","Echo (ping) reply    id=0x2062, seq=2/512, ttl=117 (request in 3)"
"5","2.001129388","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2062, seq=3/768, ttl=64 (reply in 6)"
"6","2.031390184","8.8.8.8","192.168.200.21","ICMP","98","Echo (ping) reply    id=0x2062, seq=3/768, ttl=117 (request in 5)"
"7","27.727328265","192.168.200.21","8.8.8.8","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=3b78) [Reassembled in #9]"
"8","27.727347297","192.168.200.21","8.8.8.8","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=3b78) [Reassembled in #9]"
"9","27.727350095","192.168.200.21","8.8.8.8","ICMP","82","Echo (ping) request  id=0x2064, seq=1/256, ttl=64 (no response found!)"
"10","28.731413000","192.168.200.21","8.8.8.8","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=3b97) [Reassembled in #12]"
"11","28.731435098","192.168.200.21","8.8.8.8","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=3b97) [Reassembled in #12]"
"12","28.731436978","192.168.200.21","8.8.8.8","ICMP","82","Echo (ping) request  id=0x2064, seq=2/512, ttl=64 (no response found!)"
"13","29.755358492","192.168.200.21","8.8.8.8","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=3c42) [Reassembled in #15]"
"14","29.755392544","192.168.200.21","8.8.8.8","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=3c42) [Reassembled in #15]"
"15","29.755394463","192.168.200.21","8.8.8.8","ICMP","82","Echo (ping) request  id=0x2064, seq=3/768, ttl=64 (no response found!)"
"16","56.015364305","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2065, seq=1/256, ttl=64 (reply in 17)"
"17","56.075790309","8.8.8.8","192.168.200.21","ICMP","98","Echo (ping) reply    id=0x2065, seq=1/256, ttl=117 (request in 16)"
"18","57.016938873","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2065, seq=2/512, ttl=64 (reply in 19)"
"19","57.077728480","8.8.8.8","192.168.200.21","ICMP","98","Echo (ping) reply    id=0x2065, seq=2/512, ttl=117 (request in 18)"
"20","58.018864369","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2065, seq=3/768, ttl=64 (reply in 21)"
"21","58.071608682","8.8.8.8","192.168.200.21","ICMP","98","Echo (ping) reply    id=0x2065, seq=3/768, ttl=117 (request in 20)"
"22","64.077828907","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2066, seq=1/256, ttl=64 (reply in 23)"
"23","64.141785570","8.8.8.8","192.168.200.21","ICMP","98","Echo (ping) reply    id=0x2066, seq=1/256, ttl=117 (request in 22)"
"24","65.078285614","192.168.200.21","8.8.8.8","ICMP","98","Echo (ping) request  id=0x2066, seq=2/512, ttl=64 (reply in 25)"
